"date","cases","deaths","Location"
2021-03-04,853449,12508,"Tamil Nadu"
2021-03-05,853992,12513,"Tamil Nadu"
2021-03-06,854554,12517,"Tamil Nadu"
2021-03-07,855121,12518,"Tamil Nadu"
2021-03-08,855677,12521,"Tamil Nadu"
2021-03-09,856246,12525,"Tamil Nadu"
2021-03-10,856917,12530,"Tamil Nadu"
2021-03-11,857602,12535,"Tamil Nadu"
2021-03-12,858272,12539,"Tamil Nadu"
2021-03-13,858967,12543,"Tamil Nadu"
2021-03-14,859726,12547,"Tamil Nadu"
2021-03-15,860562,12551,"Tamil Nadu"
2021-03-16,861429,12556,"Tamil Nadu"
2021-03-17,862374,12564,"Tamil Nadu"
2021-03-18,863363,12573,"Tamil Nadu"
2021-03-19,864450,12582,"Tamil Nadu"
2021-03-20,865693,12590,"Tamil Nadu"
2021-03-21,866982,12599,"Tamil Nadu"
2021-03-22,868367,12609,"Tamil Nadu"
2021-03-23,869804,12618,"Tamil Nadu"
2021-03-24,871440,12630,"Tamil Nadu"
2021-03-25,873219,12641,"Tamil Nadu"
2021-03-26,875190,12650,"Tamil Nadu"
2021-03-27,877279,12659,"Tamil Nadu"
2021-03-28,879473,12670,"Tamil Nadu"
2021-03-29,881752,12684,"Tamil Nadu"
2021-03-30,884094,12700,"Tamil Nadu"
2021-03-31,886673,12719,"Tamil Nadu"
2021-04-01,889490,12738,"Tamil Nadu"
2021-04-02,892780,12750,"Tamil Nadu"
2021-04-03,896226,12764,"Tamil Nadu"
2021-04-04,899807,12778,"Tamil Nadu"
2021-04-05,903479,12789,"Tamil Nadu"
2021-04-06,907124,12804,"Tamil Nadu"
2021-04-07,911110,12821,"Tamil Nadu"
2021-04-08,915386,12840,"Tamil Nadu"
2021-04-09,920827,12863,"Tamil Nadu"
2021-04-10,926816,12886,"Tamil Nadu"
2021-04-11,933434,12908,"Tamil Nadu"
2021-04-12,940145,12927,"Tamil Nadu"
2021-04-13,947129,12945,"Tamil Nadu"
2021-04-14,954948,12970,"Tamil Nadu"
2021-04-15,962935,12999,"Tamil Nadu"
2021-04-16,971384,13032,"Tamil Nadu"
2021-04-17,980728,13071,"Tamil Nadu"
2021-04-18,991451,13113,"Tamil Nadu"
2021-04-19,1002392,13157,"Tamil Nadu"
2021-04-20,1013378,13205,"Tamil Nadu"
2021-04-21,1025059,13258,"Tamil Nadu"
2021-04-22,1037711,13317,"Tamil Nadu"
2021-04-23,1051487,13395,"Tamil Nadu"
2021-04-24,1066329,13475,"Tamil Nadu"
2021-04-25,1081988,13557,"Tamil Nadu"
2021-04-26,1097672,13651,"Tamil Nadu"
2021-04-27,1113502,13728,"Tamil Nadu"
2021-04-28,1130167,13826,"Tamil Nadu"
2021-04-29,1148064,13933,"Tamil Nadu"
2021-04-30,1166756,14046,"Tamil Nadu"
2021-05-01,1186344,14193,"Tamil Nadu"
2021-05-02,1207112,14346,"Tamil Nadu"
2021-05-03,1228064,14468,"Tamil Nadu"
2021-05-04,1249292,14612,"Tamil Nadu"
2021-05-05,1272602,14779,"Tamil Nadu"
2021-05-06,1297500,14974,"Tamil Nadu"
2021-05-07,1323965,15171,"Tamil Nadu"
2021-05-08,1351362,15412,"Tamil Nadu"
2021-05-09,1380259,15648,"Tamil Nadu"
2021-05-10,1409237,15880,"Tamil Nadu"
2021-05-11,1438509,16178,"Tamil Nadu"
2021-05-12,1468864,16471,"Tamil Nadu"
2021-05-13,1499485,16768,"Tamil Nadu"
2021-05-14,1531377,17056,"Tamil Nadu"
2021-05-15,1565035,17359,"Tamil Nadu"
2021-05-16,1598216,17670,"Tamil Nadu"
2021-05-17,1631291,18005,"Tamil Nadu"
2021-05-18,1664350,18369,"Tamil Nadu"
2021-05-19,1699225,18734,"Tamil Nadu"
2021-05-20,1734804,19131,"Tamil Nadu"
2021-05-21,1770988,19598,"Tamil Nadu"
2021-05-22,1806861,20046,"Tamil Nadu"
2021-05-23,1842344,20468,"Tamil Nadu"
2021-05-24,1877211,20872,"Tamil Nadu"
2021-05-25,1911496,21340,"Tamil Nadu"
2021-05-26,1945260,21815,"Tamil Nadu"
2021-05-27,1978621,22289,"Tamil Nadu"
2021-05-28,2009700,22775,"Tamil Nadu"
2021-05-29,2039716,23261,"Tamil Nadu"
2021-05-30,2068580,23754,"Tamil Nadu"
2021-05-31,2096516,24232,"Tamil Nadu"
2021-06-01,2123029,24722,"Tamil Nadu"
2021-06-02,2148346,25205,"Tamil Nadu"
2021-06-03,2172751,25665,"Tamil Nadu"
2021-06-04,2195402,26128,"Tamil Nadu"
2021-06-05,2216812,26571,"Tamil Nadu"
2021-06-06,2237233,27005,"Tamil Nadu"
2021-06-07,2256681,27356,"Tamil Nadu"
2021-06-08,2274704,27765,"Tamil Nadu"
2021-06-09,2292025,28170,"Tamil Nadu"
2021-06-10,2308838,28528,"Tamil Nadu"
2021-06-11,2324597,28906,"Tamil Nadu"
2021-06-12,2339705,29280,"Tamil Nadu"
2021-06-13,2353721,29547,"Tamil Nadu"
2021-06-14,2366493,29801,"Tamil Nadu"
2021-06-15,2378298,30068,"Tamil Nadu"
2021-06-16,2388746,30338,"Tamil Nadu"
2021-06-17,2397864,30548,"Tamil Nadu"
2021-06-18,2406497,30835,"Tamil Nadu"
2021-06-19,2414680,31015,"Tamil Nadu"
2021-06-20,2422497,31197,"Tamil Nadu"
2021-06-21,2429924,31386,"Tamil Nadu"
2021-06-22,2436819,31580,"Tamil Nadu"
2021-06-23,2443415,31746,"Tamil Nadu"
2021-06-24,2449577,31901,"Tamil Nadu"
2021-06-25,2455332,32051,"Tamil Nadu"
2021-06-26,2460747,32199,"Tamil Nadu"
2021-06-27,2465874,32290,"Tamil Nadu"
2021-06-28,2470678,32388,"Tamil Nadu"
2021-06-29,2475190,32506,"Tamil Nadu"
2021-06-30,2479696,32619,"Tamil Nadu"
2021-07-01,2484177,32721,"Tamil Nadu"
2021-07-02,2488407,32818,"Tamil Nadu"
2021-07-03,2492420,32933,"Tamil Nadu"
2021-07-04,2496287,33005,"Tamil Nadu"
2021-07-05,2500002,33059,"Tamil Nadu"
2021-07-06,2503481,33132,"Tamil Nadu"
2021-07-07,2506848,33196,"Tamil Nadu"
2021-07-08,2510059,33253,"Tamil Nadu"
2021-07-09,2513098,33322,"Tamil Nadu"
2021-07-10,2516011,33371,"Tamil Nadu"
2021-07-11,2518786,33418,"Tamil Nadu"
2021-07-12,2521438,33454,"Tamil Nadu"
2021-07-13,2523943,33502,"Tamil Nadu"
2021-07-14,2526401,33557,"Tamil Nadu"
2021-07-15,2528806,33606,"Tamil Nadu"
2021-07-16,2531118,33652,"Tamil Nadu"
2021-07-17,2533323,33695,"Tamil Nadu"
2021-07-18,2535402,33724,"Tamil Nadu"
2021-07-19,2537373,33752,"Tamil Nadu"
2021-07-20,2539277,33782,"Tamil Nadu"
2021-07-21,2541168,33809,"Tamil Nadu"
2021-07-22,2543040,33838,"Tamil Nadu"
2021-07-23,2544870,33862,"Tamil Nadu"
2021-07-24,2546689,33889,"Tamil Nadu"
2021-07-25,2548497,33911,"Tamil Nadu"
2021-07-26,2550282,33937,"Tamil Nadu"
2021-07-27,2552049,33966,"Tamil Nadu"
2021-07-28,2553805,33995,"Tamil Nadu"
2021-07-29,2555664,34023,"Tamil Nadu"
2021-07-30,2557611,34050,"Tamil Nadu"
2021-07-31,2559597,34076,"Tamil Nadu"
2021-08-01,2561587,34102,"Tamil Nadu"
2021-08-02,2563544,34130,"Tamil Nadu"
2021-08-03,2565452,34159,"Tamil Nadu"
2021-08-04,2567401,34197,"Tamil Nadu"
2021-08-05,2569398,34230,"Tamil Nadu"
2021-08-06,2571383,34260,"Tamil Nadu"
2021-08-07,2573352,34289,"Tamil Nadu"
2021-08-08,2575308,34317,"Tamil Nadu"
2021-08-09,2577237,34340,"Tamil Nadu"
2021-08-10,2579130,34367,"Tamil Nadu"
2021-08-11,2581094,34395,"Tamil Nadu"
2021-08-12,2583036,34428,"Tamil Nadu"
2021-08-13,2584969,34462,"Tamil Nadu"
2021-08-14,2586885,34496,"Tamil Nadu"
2021-08-15,2588781,34519,"Tamil Nadu"
2021-08-16,2590632,34547,"Tamil Nadu"
2021-08-17,2592436,34579,"Tamil Nadu"
2021-08-18,2594233,34610,"Tamil Nadu"
2021-08-19,2595935,34639,"Tamil Nadu"
2021-08-20,2597603,34663,"Tamil Nadu"
2021-08-21,2599255,34686,"Tamil Nadu"
2021-08-22,2600885,34709,"Tamil Nadu"
2021-08-23,2602489,34734,"Tamil Nadu"
2021-08-24,2604074,34761,"Tamil Nadu"
2021-08-25,2605647,34788,"Tamil Nadu"
2021-08-26,2607206,34814,"Tamil Nadu"
2021-08-27,2608748,34835,"Tamil Nadu"
2021-08-28,2610299,34856,"Tamil Nadu"
2021-08-29,2611837,34878,"Tamil Nadu"
2021-08-30,2613360,34899,"Tamil Nadu"
2021-08-31,2614872,34921,"Tamil Nadu"
2021-09-01,2616381,34941,"Tamil Nadu"
2021-09-02,2617943,34961,"Tamil Nadu"
2021-09-03,2619511,34980,"Tamil Nadu"
2021-09-04,2621086,35000,"Tamil Nadu"
2021-09-05,2622678,35018,"Tamil Nadu"
2021-09-06,2624234,35036,"Tamil Nadu"
2021-09-07,2625778,35055,"Tamil Nadu"
2021-09-08,2627365,35073,"Tamil Nadu"
2021-09-09,2628961,35094,"Tamil Nadu"
2021-09-10,2630592,35119,"Tamil Nadu"
2021-09-11,2632231,35146,"Tamil Nadu"
2021-09-12,2633839,35168,"Tamil Nadu"
2021-09-13,2635419,35190,"Tamil Nadu"
2021-09-14,2637010,35217,"Tamil Nadu"
2021-09-15,2638668,35246,"Tamil Nadu"
2021-09-16,2640361,35271,"Tamil Nadu"
2021-09-17,2642030,35288,"Tamil Nadu"
2021-09-18,2643683,35310,"Tamil Nadu"
2021-09-19,2645380,35337,"Tamil Nadu"
2021-09-20,2647041,35360,"Tamil Nadu"
2021-09-21,2648688,35379,"Tamil Nadu"
2021-09-22,2650370,35400,"Tamil Nadu"
2021-09-23,2652115,35427,"Tamil Nadu"
2021-09-24,2653848,35454,"Tamil Nadu"
2021-09-25,2655572,35476,"Tamil Nadu"
2021-09-26,2657266,35490,"Tamil Nadu"
2021-09-27,2658923,35509,"Tamil Nadu"
2021-09-28,2660553,35526,"Tamil Nadu"
2021-09-29,2662177,35550,"Tamil Nadu"
2021-09-30,2663789,35578,"Tamil Nadu"
2021-10-01,2665386,35603,"Tamil Nadu"
2021-10-02,2666964,35627,"Tamil Nadu"
2021-10-03,2668495,35650,"Tamil Nadu"
2021-10-04,2669962,35666,"Tamil Nadu"
2021-10-05,2671411,35682,"Tamil Nadu"
2021-10-06,2672843,35707,"Tamil Nadu"
2021-10-07,2674233,35734,"Tamil Nadu"
2021-10-08,2675592,35754,"Tamil Nadu"
2021-10-09,2676936,35768,"Tamil Nadu"
2021-10-10,2678265,35783,"Tamil Nadu"
2021-10-11,2679568,35796,"Tamil Nadu"
2021-10-12,2680857,35814,"Tamil Nadu"
2021-10-13,2682137,35833,"Tamil Nadu"
2021-10-14,2683396,35853,"Tamil Nadu"
2021-10-15,2684641,35869,"Tamil Nadu"
2021-10-16,2685874,35884,"Tamil Nadu"
2021-10-17,2687092,35899,"Tamil Nadu"
2021-10-18,2688284,35912,"Tamil Nadu"
2021-10-19,2689463,35928,"Tamil Nadu"
2021-10-20,2690633,35948,"Tamil Nadu"
2021-10-21,2691797,35968,"Tamil Nadu"
2021-10-22,2692949,35987,"Tamil Nadu"
2021-10-23,2694089,36004,"Tamil Nadu"
2021-10-24,2695216,36019,"Tamil Nadu"
2021-10-25,2696328,36033,"Tamil Nadu"
2021-10-26,2697418,36048,"Tamil Nadu"
2021-10-27,2698493,36060,"Tamil Nadu"
2021-10-28,2699554,36072,"Tamil Nadu"
2021-10-29,2700593,36083,"Tamil Nadu"
2021-10-30,2701614,36097,"Tamil Nadu"
2021-10-31,2702623,36116,"Tamil Nadu"
2020-03-17,1,0,"West Bengal"
2020-03-18,1,0,"West Bengal"
2020-03-19,1,0,"West Bengal"
2020-03-20,2,0,"West Bengal"
2020-03-21,4,0,"West Bengal"
2020-03-22,7,0,"West Bengal"
2020-03-23,7,0,"West Bengal"
2020-03-24,9,0,"West Bengal"
2020-03-25,9,0,"West Bengal"
2020-03-26,10,0,"West Bengal"
2020-03-27,15,0,"West Bengal"
2020-03-28,18,0,"West Bengal"
2020-03-29,21,1,"West Bengal"
2020-03-30,22,2,"West Bengal"
2020-03-31,37,3,"West Bengal"
2020-04-01,37,3,"West Bengal"
2020-04-02,53,3,"West Bengal"
2020-04-03,53,3,"West Bengal"
2020-04-04,53,3,"West Bengal"
2020-04-05,80,3,"West Bengal"
2020-04-06,80,3,"West Bengal"
2020-04-07,91,3,"West Bengal"
2020-04-08,99,5,"West Bengal"
2020-04-09,103,5,"West Bengal"
2020-04-10,116,5,"West Bengal"
2020-04-11,126,5,"West Bengal"
2020-04-12,134,7,"West Bengal"
2020-04-13,152,7,"West Bengal"
2020-04-14,190,7,"West Bengal"
2020-04-15,213,7,"West Bengal"
2020-04-16,231,10,"West Bengal"
2020-04-17,255,10,"West Bengal"
2020-04-18,287,12,"West Bengal"
2020-04-19,310,12,"West Bengal"
2020-04-20,339,12,"West Bengal"
2020-04-21,392,15,"West Bengal"
2020-04-22,423,15,"West Bengal"
2020-04-23,456,15,"West Bengal"
2020-04-24,514,18,"West Bengal"
2020-04-25,571,18,"West Bengal"
2020-04-26,611,20,"West Bengal"
2020-04-27,649,20,"West Bengal"
2020-04-28,697,22,"West Bengal"
2020-04-29,725,22,"West Bengal"
2020-04-30,758,33,"West Bengal"
2020-05-01,795,41,"West Bengal"
2020-05-02,922,48,"West Bengal"
2020-05-03,1198,122,"West Bengal"
2020-05-04,1259,133,"West Bengal"
2020-05-05,1344,140,"West Bengal"
2020-05-06,1456,144,"West Bengal"
2020-05-07,1548,151,"West Bengal"
2020-05-08,1678,160,"West Bengal"
2020-05-09,1786,171,"West Bengal"
2020-05-10,1939,185,"West Bengal"
2020-05-11,2063,190,"West Bengal"
2020-05-12,2173,198,"West Bengal"
2020-05-13,2290,207,"West Bengal"
2020-05-14,2377,215,"West Bengal"
2020-05-15,2461,225,"West Bengal"
2020-05-16,2576,232,"West Bengal"
2020-05-17,2677,238,"West Bengal"
2020-05-18,2824,244,"West Bengal"
2020-05-19,2961,250,"West Bengal"
2020-05-20,3103,253,"West Bengal"
2020-05-21,3197,259,"West Bengal"
2020-05-22,3332,265,"West Bengal"
2020-05-23,3459,269,"West Bengal"
2020-05-24,3667,272,"West Bengal"
2020-05-25,3816,278,"West Bengal"
2020-05-26,4009,283,"West Bengal"
2020-05-27,4192,289,"West Bengal"
2020-05-28,4536,295,"West Bengal"
2020-05-29,4813,302,"West Bengal"
2020-05-30,5130,309,"West Bengal"
2020-05-31,5501,317,"West Bengal"
2020-06-01,5772,325,"West Bengal"
2020-06-02,6168,335,"West Bengal"
2020-06-03,6508,345,"West Bengal"
2020-06-04,6876,355,"West Bengal"
2020-06-05,7303,366,"West Bengal"
2020-06-06,7738,383,"West Bengal"
2020-06-07,8187,396,"West Bengal"
2020-06-08,8613,405,"West Bengal"
2020-06-09,8985,415,"West Bengal"
2020-06-10,9328,432,"West Bengal"
2020-06-11,9768,442,"West Bengal"
2020-06-12,10244,451,"West Bengal"
2020-06-13,10698,463,"West Bengal"
2020-06-14,11087,475,"West Bengal"
2020-06-15,11494,485,"West Bengal"
2020-06-16,11909,495,"West Bengal"
2020-06-17,12300,506,"West Bengal"
2020-06-18,12735,518,"West Bengal"
2020-06-19,13090,529,"West Bengal"
2020-06-20,13531,540,"West Bengal"
2020-06-21,13945,555,"West Bengal"
2020-06-22,14358,569,"West Bengal"
2020-06-23,14728,580,"West Bengal"
2020-06-24,15173,591,"West Bengal"
2020-06-25,15648,606,"West Bengal"
2020-06-26,16190,616,"West Bengal"
2020-06-27,16711,629,"West Bengal"
2020-06-28,17283,639,"West Bengal"
2020-06-29,17907,653,"West Bengal"
2020-06-30,18559,668,"West Bengal"
2020-07-01,19170,683,"West Bengal"
2020-07-02,19819,699,"West Bengal"
2020-07-03,20488,717,"West Bengal"
2020-07-04,21231,736,"West Bengal"
2020-07-05,22126,757,"West Bengal"
2020-07-06,22987,779,"West Bengal"
2020-07-07,23837,804,"West Bengal"
2020-07-08,24823,827,"West Bengal"
2020-07-09,25911,854,"West Bengal"
2020-07-10,27109,880,"West Bengal"
2020-07-11,28453,906,"West Bengal"
2020-07-12,30013,932,"West Bengal"
2020-07-13,31448,956,"West Bengal"
2020-07-14,32838,980,"West Bengal"
2020-07-15,34427,1000,"West Bengal"
2020-07-16,36117,1023,"West Bengal"
2020-07-17,38011,1049,"West Bengal"
2020-07-18,40209,1076,"West Bengal"
2020-07-19,42487,1112,"West Bengal"
2020-07-20,44769,1147,"West Bengal"
2020-07-21,47030,1182,"West Bengal"
2020-07-22,49321,1221,"West Bengal"
2020-07-23,51757,1255,"West Bengal"
2020-07-24,53973,1290,"West Bengal"
2020-07-25,56377,1332,"West Bengal"
2020-07-26,58718,1372,"West Bengal"
2020-07-27,60830,1411,"West Bengal"
2020-07-28,62964,1449,"West Bengal"
2020-07-29,65258,1490,"West Bengal"
2020-07-30,67692,1536,"West Bengal"
2020-07-31,70188,1581,"West Bengal"
2020-08-01,72777,1629,"West Bengal"
2020-08-02,75516,1678,"West Bengal"
2020-08-03,78232,1731,"West Bengal"
2020-08-04,80984,1785,"West Bengal"
2020-08-05,83800,1846,"West Bengal"
2020-08-06,86754,1902,"West Bengal"
2020-08-07,89666,1954,"West Bengal"
2020-08-08,92615,2005,"West Bengal"
2020-08-09,95554,2059,"West Bengal"
2020-08-10,98459,2100,"West Bengal"
2020-08-11,101390,2149,"West Bengal"
2020-08-12,104326,2203,"West Bengal"
2020-08-13,107323,2259,"West Bengal"
2020-08-14,110358,2319,"West Bengal"
2020-08-15,113432,2377,"West Bengal"
2020-08-16,116498,2428,"West Bengal"
2020-08-17,119578,2473,"West Bengal"
2020-08-18,122753,2528,"West Bengal"
2020-08-19,125922,2581,"West Bengal"
2020-08-20,129119,2634,"West Bengal"
2020-08-21,132364,2689,"West Bengal"
2020-08-22,135596,2737,"West Bengal"
2020-08-23,138870,2794,"West Bengal"
2020-08-24,141837,2851,"West Bengal"
2020-08-25,144801,2909,"West Bengal"
2020-08-26,147775,2964,"West Bengal"
2020-08-27,150772,3017,"West Bengal"
2020-08-28,153754,3073,"West Bengal"
2020-08-29,156766,3126,"West Bengal"
2020-08-30,159785,3176,"West Bengal"
2020-08-31,162778,3228,"West Bengal"
2020-09-01,165721,3283,"West Bengal"
2020-09-02,168697,3339,"West Bengal"
2020-09-03,171681,3394,"West Bengal"
2020-09-04,174659,3452,"West Bengal"
2020-09-05,177701,3510,"West Bengal"
2020-09-06,180788,3562,"West Bengal"
2020-09-07,183865,3620,"West Bengal"
2020-09-08,186956,3677,"West Bengal"
2020-09-09,190063,3730,"West Bengal"
2020-09-10,193175,3771,"West Bengal"
2020-09-11,196332,3828,"West Bengal"
2020-09-12,199493,3887,"West Bengal"
2020-09-13,202708,3945,"West Bengal"
2020-09-14,205919,4003,"West Bengal"
2020-09-15,209146,4062,"West Bengal"
2020-09-16,212383,4123,"West Bengal"
2020-09-17,215580,4183,"West Bengal"
2020-09-18,218772,4242,"West Bengal"
2020-09-19,221960,4298,"West Bengal"
2020-09-20,225137,4359,"West Bengal"
2020-09-21,228302,4421,"West Bengal"
2020-09-22,231484,4483,"West Bengal"
2020-09-23,234673,4544,"West Bengal"
2020-09-24,237869,4606,"West Bengal"
2020-09-25,241059,4665,"West Bengal"
2020-09-26,244240,4721,"West Bengal"
2020-09-27,247425,4781,"West Bengal"
2020-09-28,250580,4837,"West Bengal"
2020-09-29,253768,4899,"West Bengal"
2020-09-30,257049,4958,"West Bengal"
2020-10-01,260324,5017,"West Bengal"
2020-10-02,263634,5070,"West Bengal"
2020-10-03,266974,5132,"West Bengal"
2020-10-04,270331,5194,"West Bengal"
2020-10-05,273679,5255,"West Bengal"
2020-10-06,277049,5318,"West Bengal"
2020-10-07,280504,5376,"West Bengal"
2020-10-08,284030,5439,"West Bengal"
2020-10-09,287603,5501,"West Bengal"
2020-10-10,291194,5563,"West Bengal"
2020-10-11,294806,5622,"West Bengal"
2020-10-12,298389,5682,"West Bengal"
2020-10-13,302020,5744,"West Bengal"
2020-10-14,305697,5808,"West Bengal"
2020-10-15,309417,5870,"West Bengal"
2020-10-16,313188,5931,"West Bengal"
2020-10-17,317053,5992,"West Bengal"
2020-10-18,321036,6056,"West Bengal"
2020-10-19,325028,6119,"West Bengal"
2020-10-20,329057,6180,"West Bengal"
2020-10-21,333126,6244,"West Bengal"
2020-10-22,337283,6308,"West Bengal"
2020-10-23,341426,6368,"West Bengal"
2020-10-24,345574,6427,"West Bengal"
2020-10-25,349701,6487,"West Bengal"
2020-10-26,353822,6546,"West Bengal"
2020-10-27,357779,6604,"West Bengal"
2020-10-28,361703,6664,"West Bengal"
2020-10-29,365692,6725,"West Bengal"
2020-10-30,369671,6784,"West Bengal"
2020-10-31,373664,6841,"West Bengal"
2020-11-01,377651,6900,"West Bengal"
2020-11-02,381608,6957,"West Bengal"
2020-11-03,385589,7013,"West Bengal"
2020-11-04,389576,7068,"West Bengal"
2020-11-05,393524,7122,"West Bengal"
2020-11-06,397466,7177,"West Bengal"
2020-11-07,401394,7235,"West Bengal"
2020-11-08,405314,7294,"West Bengal"
2020-11-09,409221,7350,"West Bengal"
2020-11-10,413112,7403,"West Bengal"
2020-11-11,416984,7452,"West Bengal"
2020-11-12,420840,7506,"West Bengal"
2020-11-13,424675,7557,"West Bengal"
2020-11-14,428498,7610,"West Bengal"
2020-11-15,431551,7661,"West Bengal"
2020-11-16,434563,7714,"West Bengal"
2020-11-17,438217,7766,"West Bengal"
2020-11-18,441885,7820,"West Bengal"
2020-11-19,445505,7873,"West Bengal"
2020-11-20,449131,7923,"West Bengal"
2020-11-21,452770,7976,"West Bengal"
2020-11-22,456361,8025,"West Bengal"
2020-11-23,459918,8072,"West Bengal"
2020-11-24,463463,8121,"West Bengal"
2020-11-25,466991,8172,"West Bengal"
2020-11-26,470498,8224,"West Bengal"
2020-11-27,473987,8270,"West Bengal"
2020-11-28,477446,8322,"West Bengal"
2020-11-29,480813,8376,"West Bengal"
2020-11-30,483484,8424,"West Bengal"
2020-12-01,486799,8476,"West Bengal"
2020-12-02,490070,8527,"West Bengal"
2020-12-03,493316,8576,"West Bengal"
2020-12-04,496522,8628,"West Bengal"
2020-12-05,499697,8677,"West Bengal"
2020-12-06,502840,8723,"West Bengal"
2020-12-07,505054,8771,"West Bengal"
2020-12-08,507995,8820,"West Bengal"
2020-12-09,510951,8867,"West Bengal"
2020-12-10,513752,8916,"West Bengal"
2020-12-11,516505,8966,"West Bengal"
2020-12-12,519215,9010,"West Bengal"
2020-12-13,521795,9057,"West Bengal"
2020-12-14,523629,9100,"West Bengal"
2020-12-15,525918,9145,"West Bengal"
2020-12-16,528211,9191,"West Bengal"
2020-12-17,530456,9235,"West Bengal"
2020-12-18,532695,9277,"West Bengal"
2020-12-19,534850,9320,"West Bengal"
2020-12-20,536828,9360,"West Bengal"
2020-12-21,538343,9401,"West Bengal"
2020-12-22,539996,9439,"West Bengal"
2020-12-23,541624,9473,"West Bengal"
2020-12-24,543214,9505,"West Bengal"
2020-12-25,544755,9536,"West Bengal"
2020-12-26,546008,9569,"West Bengal"
2020-12-27,547443,9598,"West Bengal"
2020-12-28,548471,9625,"West Bengal"
2020-12-29,549715,9655,"West Bengal"
2020-12-30,550893,9683,"West Bengal"
2020-12-31,552063,9712,"West Bengal"
2021-01-01,553216,9738,"West Bengal"
2021-01-02,554079,9766,"West Bengal"
2021-01-03,554975,9792,"West Bengal"
2021-01-04,555572,9817,"West Bengal"
2021-01-05,556384,9841,"West Bengal"
2021-01-06,557252,9863,"West Bengal"
2021-01-07,558173,9881,"West Bengal"
2021-01-08,559099,9902,"West Bengal"
2021-01-09,559886,9922,"West Bengal"
2021-01-10,560709,9941,"West Bengal"
2021-01-11,561321,9957,"West Bengal"
2021-01-12,562072,9975,"West Bengal"
2021-01-13,562795,9993,"West Bengal"
2021-01-14,563475,10010,"West Bengal"
2021-01-15,564098,10026,"West Bengal"
2021-01-16,564707,10041,"West Bengal"
2021-01-17,565272,10053,"West Bengal"
2021-01-18,565661,10063,"West Bengal"
2021-01-19,566073,10074,"West Bengal"
2021-01-20,566482,10080,"West Bengal"
2021-01-21,566898,10089,"West Bengal"
2021-01-22,567304,10097,"West Bengal"
2021-01-23,567714,10107,"West Bengal"
2021-01-24,568103,10115,"West Bengal"
2021-01-25,568355,10122,"West Bengal"
2021-01-26,568650,10131,"West Bengal"
2021-01-27,568884,10139,"West Bengal"
2021-01-28,569173,10148,"West Bengal"
2021-01-29,569459,10155,"West Bengal"
2021-01-30,569769,10164,"West Bengal"
2021-01-31,569998,10173,"West Bengal"
2021-02-01,570177,10179,"West Bengal"
2021-02-02,570380,10188,"West Bengal"
2021-02-03,570581,10195,"West Bengal"
2021-02-04,570787,10199,"West Bengal"
2021-02-05,570981,10201,"West Bengal"
2021-02-06,571178,10202,"West Bengal"
2021-02-07,571371,10207,"West Bengal"
2021-02-08,571490,10209,"West Bengal"
2021-02-09,571636,10215,"West Bengal"
2021-02-10,571815,10220,"West Bengal"
2021-02-11,572032,10225,"West Bengal"
2021-02-12,572220,10229,"West Bengal"
2021-02-13,572405,10230,"West Bengal"
2021-02-14,572595,10232,"West Bengal"
2021-02-15,572728,10233,"West Bengal"
2021-02-16,572879,10235,"West Bengal"
2021-02-17,573012,10237,"West Bengal"
2021-02-18,573193,10239,"West Bengal"
2021-02-19,573387,10242,"West Bengal"
2021-02-20,573580,10246,"West Bengal"
2021-02-21,573762,10249,"West Bengal"
2021-02-22,573910,10251,"West Bengal"
2021-02-23,574099,10253,"West Bengal"
2021-02-24,574301,10256,"West Bengal"
2021-02-25,574500,10260,"West Bengal"
2021-02-26,574716,10263,"West Bengal"
2021-02-27,574926,10266,"West Bengal"
2021-02-28,575118,10268,"West Bengal"
2021-03-01,575316,10268,"West Bengal"
2021-03-02,575487,10270,"West Bengal"
2021-03-03,575712,10272,"West Bengal"
2021-03-04,575921,10273,"West Bengal"
2021-03-05,576176,10275,"West Bengal"
2021-03-06,576435,10277,"West Bengal"
2021-03-07,576623,10278,"West Bengal"
2021-03-08,576838,10280,"West Bengal"
2021-03-09,577026,10281,"West Bengal"
2021-03-10,577267,10283,"West Bengal"
2021-03-11,577511,10286,"West Bengal"
2021-03-12,577788,10287,"West Bengal"
2021-03-13,578064,10288,"West Bengal"
2021-03-14,578347,10292,"West Bengal"
2021-03-15,578598,10295,"West Bengal"
2021-03-16,578853,10297,"West Bengal"
2021-03-17,579156,10298,"West Bengal"
2021-03-18,579479,10300,"West Bengal"
2021-03-19,579826,10301,"West Bengal"
2021-03-20,580209,10303,"West Bengal"
2021-03-21,580631,10306,"West Bengal"
2021-03-22,580999,10308,"West Bengal"
2021-03-23,581403,10310,"West Bengal"
2021-03-24,581865,10312,"West Bengal"
2021-03-25,582381,10316,"West Bengal"
2021-03-26,583027,10320,"West Bengal"
2021-03-27,583839,10322,"West Bengal"
2021-03-28,584666,10324,"West Bengal"
2021-03-29,585305,10325,"West Bengal"
2021-03-30,585933,10327,"West Bengal"
2021-03-31,586915,10329,"West Bengal"
2021-04-01,588189,10331,"West Bengal"
2021-04-02,589922,10335,"West Bengal"
2021-04-03,591658,10340,"West Bengal"
2021-04-04,593615,10344,"West Bengal"
2021-04-05,595576,10348,"West Bengal"
2021-04-06,597634,10355,"West Bengal"
2021-04-07,600024,10363,"West Bengal"
2021-04-08,602807,10370,"West Bengal"
